31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-18;0.4;3.3;10.5;6.9;5.3;42;87;0;280;66
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-19;3.4;3.7;7.8;4.5;3.7;69;95;0;1155;86
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-20;0;-0.8;10.6;5;4.7;37;94;73;482;66
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-21;0;1.4;12.9;7.2;6.8;42;81;0;51;64
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-22;0;3.6;14.1;8.6;5.3;45;92;0;521;70
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-23;0;2.5;16.5;9.1;2.3;38;94;29;342;66
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-24;0;1.8;20;11.2;2.7;29;91;316;475;62
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-25;0;6.3;15.5;10.4;2;51;93;0;655;74
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-26;0.4;4.3;19.8;11.8;3.6;47;93;0;572;73
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-27;0;6.4;15.7;10.9;2.6;40;92;3;476;65
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-28;0;3.2;20.7;12.3;2.5;32;94;360;432;60
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-29;0;7.5;20.5;13.7;6.9;40;81;1;58;61
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-30;0;9.7;21.3;14.8;6.6;41;84;0;257;59
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-03-31;0;8.8;22;14.7;6.2;35;78;199;0;54
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-01;0;10.1;21.2;14.5;6.8;42;82;0;229;62
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-02;0;10.4;22.7;15.6;3.4;35;80;131;7;59
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-03;0;10.6;19.9;14.1;5.4;35;92;243;404;61
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-04;0;3.6;17.5;11.3;3.4;36;95;159;330;60
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-05;0;4.8;19.5;12.2;5.2;36;91;154;384;64
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-06;0;8.2;13.7;9.2;7.3;31;85;364;148;55
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-07;0;0.5;12.5;7;2.2;25;65;648;0;43
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-08;0;0.9;18.7;10.4;4.4;27;76;422;0;52
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-09;1;9.2;18;12.3;6.9;45;87;0;415;70
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-10;0;9.6;16.6;13;7.3;65;91;0;830;80
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-11;3.6;9.7;12.1;10.5;5.2;64;96;0;1179;85
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-12;0;3.2;13.8;7.9;4.4;36;91;145;543;65
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-13;0;0.5;16.2;9.2;2;27;84;574;52;50
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-14;0;3.3;17.2;10.7;2.8;22;74;648;0;45
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-15;0;2;16.8;10.1;3;19;70;655;0;43
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-16;0;1.5;14.8;8.5;4.4;21;64;653;0;43
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-17;0;2;13.8;8.3;5.7;33;71;339;0;52
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-18;0;5.2;16.5;10.7;4.4;36;83;418;144;57
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-19;0;3;19.7;11.8;1.7;23;89;592;324;53
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-20;0;7.2;22.3;14.3;2.5;25;77;479;0;54
31069001;TOULOUSE-BLAGNAC;"1°22'43""E";"43°37'15""N";151;2021-04-21;0;10.2;19.9;14.1;5;45;90;0;425;68
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-01;0;5.6;12.2;6.8;0.9;60;97;0;1016;85
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-02;0;-1.7;13;4.4;0.8;62;99;0;1048;88
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-03;0;0.7;11.7;7;1.6;71;98;0;1145;89
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-04;0.8;7.4;11.3;9;1.3;69;97;0;1324;88
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-05;0;-1.4;3.6;2.1;1.2;90;99;0;1440;96
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-06;0;-0.5;10.4;4.2;1.2;62;98;0;1176;89
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-07;0;3.7;14.3;7.2;1.3;60;97;0;1076;86
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-08;0;1.9;14.9;6.9;1;72;98;0;1123;90
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-09;1.2;0.4;15.2;7.9;1.6;63;99;0;1016;86
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-10;0.8;5.7;10.8;7.2;2.5;70;97;0;1221;87
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-11;0;-0.6;10.8;3.5;1.3;52;98;0;1019;85
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-12;0;-4;10.7;1.9;0.9;61;97;0;1050;87
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-13;0;-3.5;10.8;1.9;0.9;60;98;0;1102;88
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-14;0;-1.6;13.5;8;2.6;62;99;0;710;76
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-15;0;0.8;14.8;8.5;1.5;50;99;0;706;77
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-16;0;0.2;14.9;8.3;1.7;63;99;0;860;81
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-17;12.5;5.1;9.4;7.2;2.3;76;96;0;1383;87
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-18;0;0.9;11;6.1;2.2;55;97;0;618;79
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-19;0;1.6;9.2;4.4;2.4;40;91;11;438;69
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-20;0;-4.2;5.5;0.7;1.6;61;93;0;906;82
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-21;0;-1;9.5;5.8;2.3;68;94;0;397;78
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-22;3.8;3.8;13;9.3;2.3;66;95;0;1217;85
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-23;6.3;9.4;14.2;10.5;2.4;68;98;0;1058;86
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-24;0;2.7;13.2;6.5;0.9;67;99;0;1228;91
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-25;0;0.9;13.2;6.4;1.2;70;99;0;1092;90
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-26;0;2.3;14;6.7;1.6;58;98;0;1105;89
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-27;3.4;0.4;10.5;5.3;1.1;67;98;0;1269;91
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-28;2;2.8;13.7;9.3;3.4;64;99;0;963;83
32013005;AUCH;"0°36'04""E";"43°41'20""N";122;2020-01-29;3.4;2.3;14.4;8.2;1.8;62;97;0;989;85
