1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-01;0;-2.2;0;-1.2;0;97;98;0;1440;97
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-02;0;-1.8;8.7;3.2;0;69;99;0;860;86
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-03;0.4;3.3;9.1;6.5;2.3;71;95;0;620;81
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-04;0.6;3.4;8.7;4.9;3.8;74;97;0;1168;89
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-05;0;-3.4;4.9;-0.1;1.3;77;97;0;1395;92
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-06;0;-4.6;11.6;2.6;1.4;58;97;0;920;83
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-07;0;-0.8;7.1;3.6;2.3;82;96;0;1440;91
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-08;0;-1.2;8.5;3.9;1.3;72;97;0;1085;87
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-09;3.2;0.3;13.8;8;4.7;29;86;442;333;58
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-10;0;5.9;10.7;7.7;3.8;61;92;0;418;75
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-11;0;3.7;5.8;4.4;2.9;76;95;0;1000;85
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-12;0;-1.6;6.7;1.2;1.2;66;96;0;1209;88
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-13;0;-3.4;9.4;3.1;2.6;51;95;0;677;78
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-14;0;5.3;13.2;9;5.9;48;72;0;0;58
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-15;0;8.3;12.5;10.2;6.6;47;69;0;0;59
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-16;0;2.1;12.9;8.7;3.4;50;90;0;290;66
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-17;13.8;5.4;9.7;7.2;3.3;57;95;0;790;80
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-18;0;-1.6;8.2;2;2.4;56;97;0;980;85
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-19;0;-2.2;5.7;1;5.6;53;91;0;661;77
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-20;0;-4.6;6.6;0.1;1;50;88;0;624;74
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-21;0;-4.7;4.8;-0.9;1.2;53;92;0;859;79
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-22;0;-5.2;5.3;-1.1;0.9;59;95;0;1041;84
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-23;0;-4.6;-0.4;-2.2;0.2;92;97;0;1440;96
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-24;0;-3.5;6.2;1.2;0.7;70;97;0;1137;89
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-25;0;-2.1;12.4;4.9;1.2;59;97;0;687;82
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-26;7.1;2.9;10.1;6.4;1.9;69;95;0;885;82
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-27;1.4;-0.7;9.5;5.7;0;65;98;0;710;82
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-28;7.2;4.8;9.3;6.8;4.3;66;87;0;467;77
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-29;2;4.5;8.4;5.6;2.3;76;93;0;1307;87
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-30;9.3;-1.8;9.3;4.8;3.2;60;98;0;1184;89
1089001;AMBERIEU;"5°19'45""E";"45°58'35""N";250;2020-01-31;0.4;6.9;15.7;10.2;1.6;63;96;0;1191;87
