69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-12;5.4;-2;0.8;-1.1;3;73;92;0;1139;83
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-13;0;-4;-0.8;-1.9;2.8;65;75;0;0;71
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-14;0;-6.3;7.8;1.6;5.6;49;90;0;210;64
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-15;0;3.7;9.2;6.5;10;43;69;0;0;53
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-16;0;6.2;12;9.4;7.8;68;82;0;289;76
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-17;0;2.4;15.3;7.7;1;48;98;0;874;79
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-18;0;1.8;13.3;9.8;8.9;64;96;0;302;75
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-19;0;9.9;15.9;12.4;8.2;50;75;0;0;66
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-20;0;10.8;16.6;12.9;8.6;51;74;0;0;63
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-21;0;8.1;19;13;4.7;35;76;278;0;57
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-22;0;8.3;19.5;14.3;4.2;41;76;0;0;58
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-23;0;8.8;20.1;14.4;3.5;48;91;0;361;68
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-24;0;6.4;21.6;13.5;3.3;25;93;289;389;62
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-25;0;5.2;21.9;13.2;3.5;23;79;412;0;53
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-26;0;2.9;17.5;9.7;3.5;47;87;0;525;70
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-27;0;6.5;10.8;7.8;6.2;55;88;0;340;71
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-02-28;0;0;13.9;6.5;1;47;88;0;471;70
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-01;0;0.6;18.1;9;1.7;30;94;240;517;64
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-02;0;1.5;16.9;9.4;2.3;28;88;371;282;56
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-03;0;5.4;13.2;9.1;0.8;43;74;0;0;58
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-04;0;2.7;17;9.9;1;30;92;196;369;65
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-05;0;7.9;11.7;8.5;4.9;63;84;0;389;74
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-06;0;3.9;11.1;6.4;2;54;86;0;175;70
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-07;3.6;2.6;13.2;7.9;1.5;61;90;0;924;80
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-08;0;4.4;13.2;8.6;3.9;46;91;0;273;62
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-09;0;2;11.3;6.8;4.2;30;65;312;0;50
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-10;0;0.3;13.9;8.1;1.6;31;84;294;141;54
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-11;4;8.6;14.7;11.7;5.7;47;87;0;115;59
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-12;0;3.1;13.7;9;2;37;91;114;254;61
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-13;3.8;4.3;14.8;9.7;5.9;41;88;0;173;60
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-14;0.8;3.4;10.8;7.1;3.8;39;89;12;312;65
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-15;2.6;5;10.7;7.2;2.9;65;89;0;808;80
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-16;8.8;4.1;10.5;6.9;3.5;45;90;0;318;69
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-17;0.2;4.2;8.7;6.2;5.2;67;95;0;674;80
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-18;0;2.5;8.5;4.9;6.2;38;82;48;162;62
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-19;0;1.8;10.1;5;5.8;43;79;0;0;64
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-20;0;0.3;8.5;4.3;7.2;35;77;284;0;55
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-21;0;0.9;11;5.8;7.5;39;78;88;0;57
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-22;0;3.5;10.5;6.5;7.6;45;79;0;0;62
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-23;0;1.6;12.9;6.5;2.3;38;80;213;3;61
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-24;0;0;18.5;8.9;1.3;29;90;331;394;61
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-25;0;1.7;18.5;9.6;1.9;36;85;82;326;63
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-26;6.4;2.3;18.4;11;4.9;46;92;0;526;71
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-27;0;7.2;13.8;9.5;3;34;88;344;150;57
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-28;0;0.4;17.8;9.1;1.2;21;86;462;290;57
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-29;0;2.4;22.5;12.9;2;28;85;430;217;56
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-30;0;5.7;24.9;16.2;2.5;25;87;587;336;52
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-03-31;0;7.8;26;17.2;3;23;80;767;15;45
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-01;0;6.9;25;16.2;2.1;19;71;732;0;42
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-02;0;6.6;22.9;14.7;3.7;39;71;118;0;51
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-03;0;4.9;14.5;9.6;7.8;32;70;274;0;52
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-04;0;3.4;16.5;10;3.6;30;63;659;0;44
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-05;0;2.1;18.8;10.8;3.4;29;81;531;9;52
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-06;0;0.9;8.2;4.4;6.8;30;75;544;0;50
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-07;0;-0.2;8.5;3.8;3.7;31;84;424;43;53
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-08;0;-3.2;16.6;8;3;15;79;730;0;44
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-09;0;8.1;15.7;11.8;10.2;38;68;15;0;52
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-10;0;9.4;15.8;12.5;7.8;41;65;0;0;49
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-11;22.6;8.9;16.6;11;5.6;52;90;0;526;73
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-12;0;4.3;11.2;6.9;6;33;91;270;367;60
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-13;0;1.8;12.8;7.4;5.4;33;69;0;0;54
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-14;0;0.6;13;6.9;4.3;28;77;510;0;52
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-15;0;0.9;12.3;6.9;4.9;33;77;503;0;51
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-16;0;2;11.1;6.7;4.8;34;69;201;0;53
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-17;0;2.5;14.1;8.4;5.6;35;70;274;0;53
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-18;0;5.8;12.7;9.5;4.3;42;64;0;0;54
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-19;0;3.1;17.4;11;2.9;34;83;362;58;56
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-20;0.2;3.1;19.2;12.4;2;27;88;456;309;55
69029001;LYON-BRON;"4°56'16""E";"45°43'33""N";197;2021-04-21;0.2;9.1;16.5;12.7;2.2;43;90;0;423;67
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-01;0;-1;0.2;-0.6;1.3;100;100;0;1440;100
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-02;0;-0.9;8.4;2;2;78;100;0;1349;95
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-03;0.4;1.1;10.3;7.1;2;76;98;0;1312;88
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-04;0.4;4.9;8.6;5.9;4.6;66;100;0;1063;87
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-05;0;-0.9;5.9;2.2;2.2;77;98;0;1402;90
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-06;0;-2.2;10.4;3.6;2.6;66;98;0;922;85
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-07;0;0.4;7.8;4.5;2.1;84;99;0;1440;94
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-08;0;1.8;9.2;5.7;2.3;73;100;0;1050;87
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-09;1;3;13.7;9.1;8;32;84;311;127;60
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-10;0;7.9;12.2;8.7;4.4;62;88;0;581;79
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-11;0;4.9;7;5.6;4;73;91;0;1153;85
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-12;0;0.3;8.1;3.3;1.3;68;98;0;1150;87
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-13;0;0.1;8.6;4.6;3.4;65;96;0;692;81
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-14;0;6.6;12.7;10.2;8.8;55;70;0;0;62
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-15;0;10.3;12.9;11.1;7.8;56;78;0;0;65
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-16;0;5.1;13.4;9.6;4.5;51;84;0;198;70
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-17;9;6.6;10.6;8.4;4.1;65;97;0;848;82
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-18;0;0.9;8;3.9;2.4;59;99;0;981;85
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-19;0;0.4;5.5;2.4;6.7;64;93;0;718;79
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-20;0;-1.7;6.2;1.8;1.8;48;90;0;569;76
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-21;0;-1.8;5.2;1.2;1.3;59;94;0;705;79
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-22;0;-2.4;4;0.5;1.2;71;95;0;1165;87
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-23;0;-3.4;-0.3;-1.5;1;90;99;0;1440;98
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-24;0;-2.6;7.6;1.8;1.2;74;100;0;1323;93
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-25;0;1.3;12.1;6.4;2.7;63;99;0;944;85
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-26;1.8;5.9;11.7;8;3.6;67;96;0;1074;84
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-27;0;2.6;10.6;7.7;6.7;64;100;0;662;82
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-28;2.8;5.5;10.7;8;5.8;54;91;0;443;77
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-29;1;4.7;9.9;7.4;2.9;71;92;0;953;83
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-30;4.6;2.5;10.2;6.7;3.2;59;98;0;1185;88
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-01-31;0;8;17.3;11.5;1.8;67;97;0;1255;89
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-02-01;1;8.1;14.8;11.2;4.9;74;97;0;1192;87
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-02-02;5.4;9.6;13.8;11.6;4;80;96;0;1440;88
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-02-03;0.6;9.9;19.5;14.3;3.2;51;97;0;491;73
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-02-04;2;4.2;8.2;7.3;6.3;51;93;0;492;76
69299001;LYON-ST EXUPERY;"5°04'40""E";"45°43'35""N";235;2020-02-05;0;3.9;8.9;5.8;5.9;57;88;0;717;75
